Date,Number_of_Transactions,Number_of_Coinbase_Transactions,Coinbase_Transactions_Output_Total,Number_of_Zero_Fee_Transactions,Total_Size_of_Transactions,Mean_Size_of_Transactions,Median_Size_of_Transactions,StdDev_Size_of_Transactions,Total_Weight_of_Transactions,Mean_Weight_of_Transactions,Median_Weight_of_Transactions,StdDev_Weight_of_Transactions,Total_Input_Count,Mean_Input_Count,Median_Input_Count,StdDev_Input_Count,Total_Output_Count,Mean_Output_Count,Median_Output_Count,StdDev_Output_Count,Total_Input_Total,Mean_Input_Total,Median_Input_Total,StdDev_Input_Total,Total_Output_Total,Mean_Output_Total,Median_Output_Total,StdDev_Output_Total,Total_Fees,Mean_Fees,Median_Fees,StdDev_Fees,Fee_per_KB
01/12/2020 00:00,378068,152,1.09531E+11,154,194118027,513.4473878,234,2163.596404,607261989,1606.224248,896,6252.810248,905557,2.395222553,1,11.771444,1056559,2.794626893,2,11.43777678,2.09886E+14,555155270.7,4406859.5,21160822342,2.09981E+14,555406548.2,4391333.5,21160817380,14530838285,38434.45699,22077,146617.757,74855.68708
02/12/2020 00:00,327019,131,95020675736,133,164605459,503.3513618,226,2081.884513,519371803,1588.200695,896,5878.041268,758819,2.320412575,1,10.94257052,950596,2.906852507,2,12.32289265,1.67529E+14,512290282,3672888,21295478116,1.67611E+14,512540649.7,3655921,21295473832,13145675736,40198.50754,23082,145893.3492,79861.724
03/12/2020 00:00,346921,157,1.12704E+11,159,205689163,592.8991413,226,3413.487559,623136148,1796.190337,896,8692.263947,988795,2.850202207,1,19.37955659,985455,2.840574655,2,12.67155013,1.52165E+14,438616448.6,3251362,19543526571,1.52263E+14,438899294,3233009,19543523392,14578926977,42023.76615,23562,197414.9529,70878.4399
04/12/2020 00:00,318894,144,1.00877E+11,146,190215977,596.4865347,246,3385.300765,571223663,1791.265007,896,8342.314567,896653,2.811758766,1,18.42996652,924336,2.898568176,2,12.5827981,1.90365E+14,596954639.5,3300994.5,25425485877,1.90455E+14,597236864.9,3289523.5,25425480787,10877416045,34109.8172,18632,150413.8359,57184.55524
05/12/2020 00:00,282599,144,96964763484,146,193279708,683.9362772,247,4037.523824,575209231,2035.425571,896,9919.38218,935136,3.309056295,1,21.58442158,812468,2.874985403,2,13.50399363,1.52423E+14,539361507.6,2617411,25101724657,1.52513E+14,539679980.1,2606807,25101719925,6964763484,24645.39324,11350,120734.5753,36034.63372
06/12/2020 00:00,258624,136,89840641585,138,183395556,709.1204065,247,4702.017561,531307002,2054.360779,896,11020.90328,879375,3.400206477,1,25.88344462,730589,2.824907975,2,12.79826657,1.33149E+14,514837036.6,2518737,23920268983,1.33234E+14,515165699,2513517,23920264344,4840641585,18716.90789,7826,97609.94892,26394.54134
07/12/2020 00:00,300906,150,1.00596E+11,152,180373971,599.4362725,247,3682.761147,535675029,1780.207204,892,8966.384626,843697,2.803855689,1,20.56276916,859203,2.855386732,2,12.20612084,1.55324E+14,516188246.4,3337128.5,22778325719,1.55418E+14,516499805.5,3333014.5,22778321340,6846050775,22751.45984,12024,105019.7766,37954.75997
08/12/2020 00:00,330970,144,97219048212,147,185249453,559.7167508,245,2884.445954,561811664,1697.470055,896,7202.981856,856693,2.588430976,1,14.73050516,934666,2.824020304,2,12.1221473,1.61812E+14,488902608,3128790,21721084703,1.61902E+14,489174536,3121894,21721080988,7219048212,21811.79023,11403,86574.16263,38969.33618
09/12/2020 00:00,321079,139,94120729357,141,177327157,552.2851292,246,2897.800079,547237246,1704.369473,896,7758.93857,829788,2.584373316,1,16.05921985,941097,2.931045008,2,13.10500271,1.96632E+14,612409472.5,3486280,25196369237,1.96719E+14,612680044.5,3481549,25196363935,7245729357,22566.81177,11550,99032.38009,40860.79921
10/12/2020 00:00,313649,130,88533286894,132,169861578,541.5658204,226,2586.599504,519325749,1655.754519,896,6881.821562,778868,2.483247197,1,13.34694957,902820,2.87844055,2,12.22859293,1.96512E+14,626533258.2,3282967,25774938427,1.96593E+14,626792305.8,3274380,25774933392,7283286894,23221.13858,11970,90351.35564,42877.77719
11/12/2020 00:00,304735,138,93299629972,140,182967857,600.4162863,246,2998.896884,551255768,1808.967687,896,7871.252888,862836,2.831430587,1,16.26108215,904183,2.967112409,2,13.42572484,1.42092E+14,466280052.5,3484771,19585770083,1.42178E+14,466563085.3,3481375,19585766439,7049629972,23133.64061,10980,100991.6884,38529.33563
12/12/2020 00:00,295410,132,87558835913,134,171076409,579.1151586,246,3040.828562,523590024,1772.418077,896,7833.318943,804639,2.723804204,1,15.53841805,831886,2.816038726,2,12.33993304,1.41914E+14,480395142.4,2728534.5,22249449751,1.41996E+14,480674415.3,2723847,22249446073,5058835913,17124.79575,8512,93440.1955,29570.62252
13/12/2020 00:00,276160,156,1.01424E+11,158,183166005,663.2604468,247,4516.079323,545589952,1975.629896,892,11158.20968,890377,3.22413456,1,25.49293035,778260,2.818148899,2,12.69970533,1.65714E+14,600065573.1,2591540,26757342841,1.65812E+14,600418629.3,2587538.5,26757337460,3924154715,14209.71435,6232,66381.13091,21424.03398
14/12/2020 00:00,314350,145,96548584780,147,169866945,540.3752028,246,2692.851388,519727016,1653.338686,896,7155.097175,788718,2.509044059,1,14.45536867,884516,2.813793542,2,12.27292499,2.07512E+14,660131774,3172714,26225744850,2.07603E+14,660420067.3,3168154,26225738988,5923584780,18843.91532,9998,80677.99727,34871.90978
15/12/2020 00:00,320440,140,94505172631,142,180939777,564.6603951,234,2930.323529,552629240,1724.595057,892,7742.815934,840448,2.622793659,1,15.48404681,918314,2.865790788,2,12.72903199,2.15944E+14,673898464.5,3432448,27426001585,2.16032E+14,674171526.5,3428645.5,27425996069,7005172631,21861.10545,11160,93527.02192,38715.49279
16/12/2020 00:00,315217,143,97365447250,145,187251309,594.0393729,246,3052.810716,567576572,1800.589981,896,7905.529348,873753,2.77190951,1,16.40838585,942823,2.991028403,2,13.35874004,2.7087E+14,859314011.9,3754100,30036728489,2.7096E+14,859597546.7,3751524,30036720902,7990447250,25349.03654,13520,109710.9799,42672.31718
17/12/2020 00:00,309481,129,96924271891,131,167676762,541.7998585,226,2526.541625,511637256,1653.210556,892,6740.14415,773018,2.497788233,1,13.85925634,933975,3.017875088,2,13.05147849,2.50231E+14,808549016.4,4950000,25711350473,2.50311E+14,808809533.2,4926469,25711342341,16299271891,52666.47029,28305,200069.9674,97206.50433
18/12/2020 00:00,375549,157,1.17672E+11,159,199618121,531.5368194,226,2381.936246,623545164,1660.356342,896,6629.101243,924410,2.461489712,1,12.75082052,1078949,2.872991274,2,12.32276614,2.43495E+14,648370845.1,3610583,22293820159,2.43593E+14,648632129.3,3585783,22293813765,19547135264,52049.49358,28935,195404.175,97922.64934
19/12/2020 00:00,343536,158,1.10747E+11,160,199955555,582.0512406,235,3006.703921,627455896,1826.463299,896,8001.337611,971966,2.829298822,1,16.40442727,960370,2.79554399,2,12.3697244,1.66414E+14,484414602.7,2495156,20200088807,1.66513E+14,484702054.3,2478571,20200084563,11996753977,34921.38808,18079,612503.125,59997.10274
20/12/2020 00:00,282043,151,1.01726E+11,153,202935409,719.519396,247,4241.233524,599486320,2125.513911,896,10499.21772,978826,3.470484997,1,22.57196567,802023,2.84361959,2,13.45602095,1.3221E+14,468756951.8,2152549,20564421159,1.32304E+14,469091563.9,2141548,20564416844,7351491940,26065.14588,10170,140181.751,36225.77241
21/12/2020 00:00,269834,136,98856269222,138,182958830,678.0421667,247,3426.04499,539562040,1999.607314,892,9048.220088,873082,3.235626348,1,18.42910538,801093,2.968836396,2,13.25073241,1.74273E+14,645851806.7,3977236.5,22703856448,1.74358E+14,646166815.2,3955787.5,22703849942,13856269222,51351.08705,25127,227845.3052,75734.35631
22/12/2020 00:00,324163,143,1.02678E+11,145,186185431,574.3574405,245,2862.910415,571616800,1763.362259,896,7970.341892,881722,2.719995805,1,16.16504598,940355,2.900870858,2,12.09965094,2.0399E+14,629282593.6,3370241,22701594402,2.0408E+14,629558303.7,3353309,22701587980,13302681427,41037.01356,22195,183525.0789,71448.56263
23/12/2020 00:00,338463,154,1.10554E+11,156,191913870,567.0158038,246,3003.501104,607551828,1795.031741,896,9124.991582,910720,2.690752017,1,17.0961264,1000784,2.95684905,2,13.21096456,2.00504E+14,592396201.8,3432126,21582976818,2.006E+14,592680575.6,3416202,21582970143,14304461152,42262.99818,21922,227041.7074,74535.83814
24/12/2020 00:00,269559,126,89392944422,128,160022892,593.6470012,246,3129.108646,503567364,1868.115567,896,9244.111478,767402,2.846879533,1,18.10858381,813920,3.019450287,2,13.67879601,2.11437E+14,784382995.6,3283569,32436501451,2.11516E+14,784675139.4,3268806,32436495153,10642944422,39482.80125,21922,267376.7774,66508.88688
25/12/2020 00:00,303901,144,99248494577,146,185149614,609.2431877,247,3163.573575,571505616,1880.565105,896,8413.598907,901817,2.967469669,1,17.4248102,847493,2.788714088,2,12.44358992,2.04257E+14,672118482.8,2612987,26099002457,2.04347E+14,672414631.8,2600200,26098996076,9248494577,30432.59014,17402,148999.5352,49951.46561
26/12/2020 00:00,273954,137,92589322741,139,189715253,692.5076947,247,3877.031825,547603464,1998.888368,896,9152.804668,863204,3.150908547,1,18.38766248,795770,2.904757733,2,12.30970587,2.01268E+14,734678457.7,3050578.5,26550830376,2.01354E+14,734991010.2,3044401.5,26550822939,6964322741,25421.50412,10560,133410.1784,36709.34535
27/12/2020 00:00,309005,148,1.01699E+11,150,192973758,624.5004385,247,3349.893356,591218697,1913.298157,896,9004.422094,928795,3.005760425,1,18.4092153,879278,2.845513827,2,12.03425695,2.51369E+14,813478648.5,2911660,32108414938,2.51461E+14,813777996.4,2902586,32108407447,9199329678,29770.81173,15960,143190.5044,47671.40244
28/12/2020 00:00,308983,160,1.09954E+11,162,207447839,671.389167,247,3755.544173,635465980,2056.637355,896,11383.8238,1005136,3.253046284,1,21.41703219,909933,2.944929009,2,14.07478254,1.97985E+14,640764057.4,3026270,22202259168,1.98085E+14,641087699.8,3016145,22202248071,9954006659,32215.38615,16272,186793.6373,47983.17836
29/12/2020 00:00,336311,152,1.05585E+11,154,194037188,576.9576017,245,2886.382088,607530112,1806.453289,896,8399.316967,928939,2.762142779,1,16.60985793,982939,2.922708445,2,12.52826959,1.845E+14,548598434.7,2975334,19603006077,1.84595E+14,548880911.4,2963008,19603000342,10585291043,31474.70955,16439,178494.637,54552.89861
30/12/2020 00:00,338258,172,1.18014E+11,174,216116617,638.910586,246,3586.50899,671465840,1985.070094,896,10606.82395,1036460,3.064110827,1,20.4027727,1021542,3.020008396,2,13.4879646,1.74243E+14,515117409.4,2987456.5,19062857584,1.7435E+14,515435214.2,2976959,19062852066,10514390344,31083.93695,16670,194805.222,48651.46646
31/12/2020 00:00,344918,166,1.15107E+11,168,212028818,614.722392,241,3021.941567,659451712,1911.908662,896,8404.903043,1013320,2.937857694,1,16.44100699,1035545,3.002293299,2,13.01739865,1.9444E+14,563728049,2619657,24042097325,1.94544E+14,564028845.1,2605714.5,24042092169,11357123643,32927.0251,17442,133738.4217,53564.05676
01/01/2021 00:00,258080,149,98019270140,151,201470310,780.6506122,247,5147.228441,587199333,2275.2609,896,12784.17195,972739,3.769137477,1,28.62184488,782170,3.030726906,2,14.75499358,1.60246E+14,620917918.4,2056640,26952328407,1.6034E+14,621278756.1,2050503.5,26952322270,4894270140,18964.15894,6539,91439.11967,24292.76125
02/01/2021 00:00,297111,151,1.02345E+11,153,210728701,709.2591691,247,4371.729769,603184027,2030.163902,892,10761.38483,991112,3.335830716,1,23.32845491,893920,3.008707184,2,13.01034031,2.16351E+14,728182243.6,3053779,24492918470,2.16445E+14,728499885.8,3045509,24492910623,7969906722,26824.67738,14076,113309.995,37820.69877
03/01/2021 00:00,359116,158,1.07392E+11,161,203600530,566.949203,246,2813.188251,623565604,1736.390481,892,7553.71789,975855,2.717381013,1,15.97106144,1020588,2.841945221,2,12.24559452,2.21082E+14,615627758.8,2215373,23793633888,2.21181E+14,615902739.6,2205592,23793628211,8641999352,24064.64583,12442,102370.1696,42445.85882
04/01/2021 00:00,373734,173,1.18996E+11,175,228139112,610.431783,247,3334.746963,691024211,1848.973363,892,8960.985761,1083018,2.897831078,1,18.19132136,1082828,2.897322695,2,12.82905619,1.92144E+14,514119740.5,2818037,17389031548,1.92252E+14,514409050.5,2807546,17389025925,10870503625,29086.20469,15532,123244.9711,47648.57516
05/01/2021 00:00,354091,157,1.09462E+11,159,202942925,573.1377668,243,2817.22534,623153384,1759.867898,892,8274.345684,952747,2.690684033,1,15.99614617,1061816,2.998709371,2,13.80801415,2.20893E+14,623831996.9,2595242,21157705444,2.20991E+14,624109114.9,2581968,21157698955,11336586749,32016.02624,17252,144992.7376,55860.96066
06/01/2021 00:00,397384,177,1.23477E+11,179,228964531,576.1795417,226,3023.915639,707458764,1780.290007,892,8296.239464,1089672,2.742113422,1,16.9870735,1158498,2.915311135,2,13.26777643,2.13034E+14,536090152,2335443.5,18936745109,2.13144E+14,536368535.1,2320625,18936739661,12851898515,32341.25812,17451,142229.3189,56130.52143
07/01/2021 00:00,401744,168,1.17191E+11,170,213274686,530.8721126,226,2611.926673,659144307,1640.707284,892,7242.833475,989614,2.463295034,1,14.28404682,1176106,2.927501095,2,13.78728804,2.75011E+14,684543440.1,2805002,22857671323,2.75116E+14,684804800.6,2789116.5,22857664314,12191274523,30345.87828,17343,128197.8492,57162.31378
08/01/2021 00:00,358526,148,1.06047E+11,151,191649354,534.5479937,226,2636.68899,591642600,1650.208353,892,7330.16058,880681,2.456393679,1,14.39843936,1094825,3.053683694,2,14.84395644,2.51798E+14,702314559.3,3019711.5,22237686431,2.51891E+14,702572560.1,3000015,22237679143,13547417648,37786.43013,21018,156971.0024,70688.56412
09/01/2021 00:00,321389,139,97931125153,141,175257861,545.3138129,226,2930.127456,539319225,1678.088625,894,7695.484836,818093,2.545491601,1,15.86711616,946360,2.944593623,2,13.29603239,1.92326E+14,598421168.5,1991503,22184479541,1.92413E+14,598691479.6,1973000,22184473280,11056125153,34401.06896,17920,144143.7772,63084.90295
10/01/2021 00:00,331865,159,1.0857E+11,161,203934731,614.5111145,241,3142.033257,635537720,1915.048951,896,9678.326915,1004721,3.027499134,1,18.72024993,961185,2.89631326,2,14.75738354,1.80157E+14,542861565.5,1913829,20701618467,1.80256E+14,543161009.6,1902300,20701612847,9195258523,27707.82855,14201,123170.1779,45089.2228
11/01/2021 00:00,333958,154,1.09693E+11,156,205923949,616.616308,247,3092.8232,615538436,1843.161224,892,8088.614661,939950,2.814575486,1,15.04197627,1001596,2.99916756,2,14.36317005,2.43771E+14,729943716.4,3469485.5,23241224874,2.43867E+14,730231926.3,3450781.5,23241216545,13442653310,40252.52669,21565,160103.0634,65279.69853
12/01/2021 00:00,336627,148,1.08992E+11,150,195971101,582.1609705,241,2887.025022,587510632,1745.286718,892,7421.279364,913385,2.713344444,1,15.10023869,991037,2.944021127,2,14.85189724,2.2098E+14,656454848.6,2759230,22928097472,2.21073E+14,656729633.5,2735680,22928090663,16492133634,48992.30791,25194,200311.9555,84155.94723
13/01/2021 00:00,319167,152,1.08658E+11,154,192246973,602.3397563,226,3121.126277,607153525,1902.306708,892,9253.718734,934281,2.927248118,1,18.25742122,958714,3.003800518,2,13.62967088,1.78092E+14,557989561.1,2492521,19771161629,1.78187E+14,558287210.9,2472102,19771155873,13657891971,42792.30613,21840,181163.4108,71043.46954
14/01/2021 00:00,338809,147,1.06016E+11,149,190570807,562.4726822,226,2656.65171,579270760,1709.726601,892,7203.091046,891133,2.630192823,1,14.70755259,999297,2.94944054,2,12.67490805,1.93404E+14,570835428.7,2475752,19874078726,1.93496E+14,571106599.1,2452702,19874071656,14141282766,41738.21465,23302,165952.307,74204.87423
15/01/2021 00:00,344002,155,1.11592E+11,157,203853337,592.5934646,226,3149.828766,615527920,1789.314946,892,8237.892455,956676,2.781018715,1,16.98966776,1025895,2.982235568,2,13.58748176,1.73481E+14,504302508.8,2199443,19441762456,1.73578E+14,504584120.5,2178177,19441756756,14717314406,42782.64198,21996,185886.7749,72195.60211
16/01/2021 00:00,308461,147,1.00724E+11,149,193993744,628.9084973,244,3480.055812,587191897,1903.617952,896,8905.330839,912601,2.958562022,1,17.81672955,936785,3.036964154,2,15.97880526,1.69812E+14,550513090.6,1753839,22147376853,1.69904E+14,550810940.2,1742408,22147371460,8849193579,28688.20881,14440,127123.6868,45615.87089
17/01/2021 00:00,271874,133,89756087960,135,176159526,647.9454674,247,3558.39083,527244207,1939.29617,896,8943.599392,844648,3.106762692,1,19.45208058,801093,2.946559803,2,13.80152929,1.42523E+14,524223800,1778760.5,20774414334,1.42606E+14,524529548.3,1769642,20774409095,6631087960,24390.2983,11620,122127.6905,37642.51704
18/01/2021 00:00,313816,145,99091625216,147,194654361,620.2818244,241,3903.820621,579625888,1847.024651,892,9848.124974,901241,2.871877151,1,20.26976761,905055,2.88403077,2,13.60697368,1.788E+14,569760090.8,2339923.5,21225307691,1.7889E+14,570048874.6,2329459.5,21225301772,8466625216,26979.58427,15200,118639.8073,43495.68729
19/01/2021 00:00,325083,149,1.02879E+11,151,190447683,585.8432554,245,3453.056198,583533756,1795.030057,892,9700.354139,906952,2.789909039,1,19.6130759,957708,2.946041472,2,14.12450134,2.11082E+14,649317892.1,2357955,24935879959,2.11175E+14,649604357.4,2346633,24935873831,9754256535,30005.4341,16617,131878.1033,51217.51224
21/08/2021 00:00,219407,170,1.07392E+11,173,143251635,652.9036676,234,3133.384732,415080981,1891.831076,764,9142.997407,676671,3.084090298,1,17.41006828,702818,3.203261519,2,21.44132887,2.42383E+14,1104720159,1463314,37697934635,2.4249E+14,1105204419,1466669,37697924212,1142035586,5205.100958,948,39306.54462,7972.234216
22/08/2021 00:00,190631,164,1.03663E+11,166,137453583,721.0452812,244,4449.544451,383732416,2012.959151,764,10906.81774,648501,3.401865384,1,24.92090376,591796,3.104405894,2,20.64335722,1.80803E+14,948445364.7,1300374,35777830738,1.80906E+14,948983052.7,1302330,35777820790,1162618275,6098.789153,1392,43054.74572,8458.260961
23/08/2021 00:00,270736,197,1.24559E+11,199,182905462,675.5860395,234,4166.40993,503691028,1860.450875,764,10502.76372,870269,3.214456149,1,23.46374482,817905,3.021042639,2,18.02120756,3.16985E+14,1170825305,1676538,40066939357,3.17108E+14,1171280084,1681660.5,40066929095,1433684909,5295.508942,925,45069.32659,7838.393087
24/08/2021 00:00,263984,154,97750327334,157,174847157,662.3399789,226,3931.995605,478123013,1811.181788,764,10116.78155,828366,3.137940178,1,22.05263934,809669,3.067113916,2,18.62614089,8.15105E+14,3087704862,1554577,70569887872,8.15201E+14,3088069468,1557158.5,70569873222,1500327334,5683.402532,1230,45815.86641,8580.793418
25/08/2021 00:00,263009,160,1.01286E+11,162,153607786,584.0400367,234,3025.507831,429753600,1633.988191,760,8374.652715,710903,2.702960735,1,16.66553061,809779,3.078902243,2,19.30123873,4.21611E+14,1603030436,1530909,47716671594,4.21711E+14,1603410652,1533370,47716660940,1285651722,4888.242311,1130,43471.78469,8369.704137
26/08/2021 00:00,258590,146,92407534522,148,148767336,575.3019684,245,2976.86589,413025072,1597.219815,764,7952.573868,683207,2.642047256,1,16.37839441,802885,3.10485711,2,18.25209808,4.70034E+14,1817678867,1549574,53785730664,4.70125E+14,1818031742,1554866,53785720209,1157534522,4476.331343,720,33228.45323,7780.837872
27/08/2021 00:00,256813,146,92441570629,149,149714626,582.9713683,244,3179.869849,416569340,1622.072637,764,8292.109804,693521,2.70049024,1,18.38798821,798319,3.108561482,2,18.34335521,3.91932E+14,1526139395,1544188,49353690097,3.92024E+14,1526494712,1546697,49353680858,1191570629,4639.83766,830,37706.85076,7958.946035
28/08/2021 00:00,218268,141,89195235591,143,131574800,602.8130555,226,3234.417893,368102492,1686.470266,764,8518.28586,613726,2.811800172,1,17.77351866,693332,3.176516942,2,19.92859446,3.49715E+14,1602228598,1285984,51140981482,3.49803E+14,1602632345,1287854,51140970860,1070235591,4903.309651,762,40468.95202,8134.046877
29/08/2021 00:00,191650,156,98373895894,158,132493749,691.3318497,245,5112.438711,355754436,1856.271516,764,11884.82437,643342,3.356858857,1,29.58958537,606674,3.165530916,2,20.99934089,3.64857E+14,1903765797,1264403,55784980617,3.64954E+14,1904274537,1268199.5,55784965627,873895894,4559.853347,652,45677.32078,6595.75188
30/08/2021 00:00,250955,135,85628730114,137,159075028,633.8786954,245,4081.502534,439333036,1750.644681,764,10344.06996,755709,3.011332709,1,23.50906515,765122,3.048841426,2,16.89504575,4.01568E+14,1600159692,1638632,49262920334,4.01652E+14,1600495908,1641580,49262911073,1253730114,4995.836361,783,45675.57719,7881.376038
31/08/2021 00:00,271163,144,91374039187,146,164423639,606.3645815,230,3257.782077,453997948,1674.262152,760,8544.786253,761774,2.809284453,1,17.56748293,845313,3.117361144,2,18.19047979,3.85773E+14,1422661461,1702294,46186171520,3.85863E+14,1422993365,1704114,46186163057,1374039187,5067.207499,1128,35491.06205,8356.700991
01/09/2021 00:00,280865,137,87399185640,140,172180111,613.0351272,226,3348.098653,485543668,1728.743945,759,9577.904192,819054,2.916183932,1,19.57779518,867616,3.089085504,2,16.55723011,4.13052E+14,1470642466,1780086,45998410574,4.13138E+14,1470947327,1782464,45998402443,1774185640,6316.862692,1680,40570.2999,10304.24263
02/09/2021 00:00,289900,149,95122096727,151,187448395,646.5967403,226,3778.065823,520299400,1794.754743,760,9959.832016,893950,3.083649534,1,21.66694345,903053,3.115050017,2,19.84085403,4.19262E+14,1446229554,1640000,46463220097,4.19355E+14,1446550786,1642119,46463211720,1997096727,6888.915926,1974,49603.90034,10654.11484
03/09/2021 00:00,283991,148,94343386973,150,187724908,661.0241451,234,4170.877469,519903428,1830.703889,764,10727.21672,896793,3.157821903,1,23.97182268,881072,3.102464515,2,18.62677367,3.01842E+14,1062858850,1642087,38570639714,3.01935E+14,1063184564,1644333,38570632866,1843386973,6491.004902,1930,42323.1734,9819.618465
04/09/2021 00:00,227732,155,98074431048,157,137325507,603.0136608,226,3135.68485,380820588,1672.231342,760,8208.441384,640091,2.810720496,1,17.13914254,732737,3.217540794,2,20.6833466,2.78348E+14,1222261456,1238701,42953226175,2.78445E+14,1222686846,1240912,42953216752,1199431048,5266.853354,1460,34381.07279,8734.218968
05/09/2021 00:00,205066,164,1.03548E+11,166,133162932,649.3662138,246,3801.38393,364700892,1778.456165,764,9311.235283,640716,3.124437986,1,22.40511106,643834,3.139642847,2,20.09246388,2.17199E+14,1059164481,1265650,39845689431,2.17301E+14,1059664320,1268580.5,39845679679,1048077135,5110.925921,1350,40049.91099,7870.637266
06/09/2021 00:00,268877,172,1.0922E+11,175,187104736,695.8748275,246,4837.373069,503560092,1872.826951,764,11404.86161,905579,3.368004701,1,27.64150166,802509,2.98466957,2,17.05426514,3.56103E+14,1324407173,1533273,46827320877,3.5621E+14,1324806984,1536700,46827311866,1720333365,6398.216898,1403,50937.5664,9194.49396
07/09/2021 00:00,276624,153,97470604694,155,174517257,630.882559,245,3498.90288,482071888,1742.697264,760,9166.776629,816382,2.951233443,1,19.47598263,849526,3.071049511,2,16.34225765,3.81663E+14,1379718667,1864028,46807912569,3.81759E+14,1380064353,1866057.5,46807904289,1845604694,6671.889258,1320,351710.5145,10575.48535
08/09/2021 00:00,270483,142,90220722510,145,159817847,590.8609672,234,3103.369748,443749394,1640.581456,759,8387.550916,744384,2.752054658,1,17.61702804,839969,3.105441007,2,19.46368504,3.31901E+14,1227067460,1800000,44905072282,3.3199E+14,1227395577,1803568,44905065299,1470722510,5437.393515,1328,49920.44131,9202.492322
09/09/2021 00:00,274384,137,87037040485,141,163386545,595.4667364,226,3211.156945,447065447,1629.342261,756,8380.853798,744589,2.713674996,1,17.14932085,880846,3.210267363,2,20.48348086,3.84346E+14,1400758381,1547618.5,50684595806,3.84431E+14,1401070444,1550517,50684588686,1412040485,5146.220206,1356,35559.37106,8642.330279
10/09/2021 00:00,261371,136,86411332747,138,162437513,621.4825401,236,3287.129875,449251788,1718.82798,760,9114.156886,758789,2.903110904,1,18.73475459,818095,3.130014424,2,19.34769247,9.98932E+14,3821894870,1501421,1.16645E+11,9.99017E+14,3822220078,1502330,1.16645E+11,1411332747,5399.729683,1337,43407.59296,8688.465619
11/09/2021 00:00,218445,148,93583663456,151,160266502,733.6698116,234,5231.718957,427252376,1955.880775,760,12082.89625,770818,3.528659388,1,29.49501446,707443,3.238540594,2,20.24401013,5.57892E+14,2553923987,1325316,87009011439,5.57984E+14,2554347434,1327528,87009000369,1083663456,4960.806867,1146,34023.30404,6761.634169
12/09/2021 00:00,192691,147,92731594866,150,122750344,637.0320565,246,3445.023907,339436252,1761.557374,760,8731.113138,582897,3.0250349,1,19.10680071,626598,3.251828056,2,22.01659157,4.48515E+14,2327639710,1261024,79262431944,4.48607E+14,2328116509,1264967,79262419619,856594866,4445.432667,984,31717.92596,6978.350024
13/09/2021 00:00,255970,159,1.00902E+11,161,166990697,652.3838614,245,3380.274019,463446137,1810.548646,760,9170.691589,804777,3.144028597,1,19.63282572,773398,3.021440013,2,17.22891572,1.00384E+15,3921722289,1610659.5,1.17432E+11,1.00394E+15,3922110518,1614609.5,1.17432E+11,1526903901,5965.167406,1576,45489.19586,9143.646493
14/09/2021 00:00,268127,168,1.06483E+11,170,174349375,650.2492289,234,3551.638329,476446582,1776.943695,759,9272.185138,806989,3.009726734,1,18.76558893,820594,3.060467614,2,19.39255662,1.12499E+15,4195727482,1557952,1.23703E+11,1.12509E+15,4196119087,1562152,1.23703E+11,1483268393,5531.962066,1564,36736.78514,8507.448868
15/09/2021 00:00,268957,142,90455868174,145,189086590,703.0365077,234,4047.58219,503381448,1871.605677,760,9898.610449,852268,3.168789063,1,19.83668438,832407,3.094944545,2,18.34660176,3.97104E+14,1476457415,1627598,50043539264,3.97192E+14,1476787394,1629580,50043531228,1705868174,6342.531237,1814,38540.87468,9021.624294
16/09/2021 00:00,271223,136,86678613933,138,204857767,755.3111904,226,4917.149458,538896240,1986.912024,760,11591.06937,930680,3.431419902,1,25.42792208,854880,3.151945078,2,19.63666676,4.34116E+14,1600586837,1503984,53571743856,4.34201E+14,1600900233,1505430,53571735995,1678613933,6189.054516,1688,49035.76841,8194.045838
17/09/2021 00:00,271040,147,93373088386,149,179916785,663.8015976,245,3806.916672,497911204,1837.039566,760,10194.12023,842447,3.108201741,1,20.86835863,839410,3.096996753,2,18.36911163,3.4872E+14,1286601079,1503799.5,48345046007,3.48812E+14,1286940051,1505961.5,48345038923,1498088386,5527.185604,1494,43630.8519,8326.562672
18/09/2021 00:00,227661,155,98034331478,157,148013730,650.1496963,226,3787.421282,409896678,1800.469461,759,10305.00071,694845,3.052103786,1,20.53561242,722250,3.172480135,2,19.30426006,3.01169E+14,1322884245,1230879,50552155498,3.01266E+14,1323309768,1232500,50552146776,1159331478,5092.358718,1186,49910.5881,7832.594165
19/09/2021 00:00,200516,160,1.00825E+11,162,123248055,614.6544665,246,3412.933517,345130023,1721.209395,764,9311.881875,573235,2.858799298,1,18.65715213,644450,3.213957988,2,21.28115326,2.50847E+14,1251009065,1150000,50414761495,2.50947E+14,1251507779,1153485.5,50414752007,824793646,4113.355772,994,25027.09837,6692.143304
20/09/2021 00:00,270233,164,1.03889E+11,166,199138023,736.9123053,247,5237.207526,536815305,1986.490566,764,12778.48767,961000,3.556190399,1,29.89225284,830129,3.071900915,2,18.7342519,5.59938E+14,2072057121,1702052,61747982402,5.60041E+14,2072436423,1706022,61747971350,1388693201,5138.873494,1296,38446.38468,6973.521079
